Date;Day;Month;Year;Point_Label;Sampling_Point;Alcalinidad (mg/L CO3Ca);Amonio total (mg/L NH4);Bicarbonatos (mg/L CO3Ca);Calcio (mg/L Ca);Carbonatos (mg/L CO3Ca);Caudal en superficie (m3/s);Cloruros (mg/L Cl);Conductividad a 20 ºC (µS/cm);DBO5 (mg/L O2);Dureza total (mg/L CO3Ca);Fluoruros (mg/L F);Fosfatos (mg/L PO4);Fósforo Total (mg/L P);Magnesio (mg/L Mg);Materias en suspensión (mg/L);Nitratos (mg/L NO3);Nitritos (mg/L NO2);Nitrógeno Kjeldahl (mg/L N);Oxígeno disuelto (% sat.);Oxígeno disuelto (mg/L O2);pH;Potasio (mg/L K);Sílice (mg/L SiO2);Sodio (mg/L Na);Sulfatos (mg/L SO4);Temperatura del agua (ºC);Temperatura del aire (ºC);Turbidez (N.T.U.)
19/10/1999 13:00;19;10;1999;Ebro en Xerta;4;;0,03;;;;;190,00;1260,00;5,10;;0,25;0,22;;;10,00;11,20;;0,50;92,70;8,20;8,20;;;;284,00;21,60;21,00;
19/10/1999 14:00;19;10;1999;Ebro en Ascó;7;161,00;0,08;;130,00;;252,00;190,00;1280,00;3,00;;0,24;0,27;;29,40;8,00;11,30;;;99,40;8,50;8,10;3,80;;134,00;284,00;22,70;21,70;
19/10/1999 18:30;19;10;1999;Ebro en Ribarroja;10;;;;;;182,00;;1250,00;5,10;;;;;;7,00;;;;68,30;6,30;7,90;;;;;19,10;17,80;
22/10/1999 10:30;22;10;1999;Segre en Serós;12;;;;;;51,00;;670,00;7,00;;;;;;17,00;;;;90,60;9,10;8,10;;;;;15,10;17,80;
16/11/1999 12:30;16;11;1999;Ebro en Tortosa;2;164,00;0,03;;112,00;;247,00;151,00;1050,00;5,50;;0,35;0,18;0,05;24,90;10,00;11,10;;1,00;87,00;8,80;8,20;3,30;;104,00;238,00;14,20;12,10;
16/11/1999 13:30;16;11;1999;Ebro en Xerta;4;;0,03;;;;;145,00;1060,00;1,00;;;0,17;;;15,00;10,80;;;91,40;9,30;8,20;;;;;14,20;12,00;
16/11/1999 14:30;16;11;1999;Ebro en Ascó;7;158,00;0,03;;117,00;;472,00;158,00;1140,00;1,00;;0,20;0,16;;25,80;37,00;11,30;;;87,10;8,80;8,10;4,00;;114,00;252,00;14,50;14,20;
16/11/1999 16:00;16;11;1999;Ebro en Ribarroja;10;;;;;;298,00;;1120,00;3,70;;;;;;6,00;;;;74,40;7,80;8,10;;;;;13,10;12,00;
16/11/1999 16:45;16;11;1999;Ebro en Flix;9;;0,03;;;;;150,00;1100,00;4,80;;0,23;0,16;;;6,00;11,20;;1,09;78,00;8,20;8,10;;;;248,00;13,20;12,00;
18/11/1999 9:30;18;11;1999;Segre en Serós;12;;;;;;114,40;;390,00;9,60;;;;;;53,00;;;;95,90;11,00;8,20;;;;;9,40;8,60;
16/12/1999 11:45;16;12;1999;Ebro en Tortosa;2;159,00;0,08;;132,00;;384,00;189,00;1320,00;4,10;;0,19;0,15;0,00;28,10;9,00;12,40;;;95,50;10,60;8,30;4,00;;139,00;278,00;10,50;7,90;
16/12/1999 12:30;16;12;1999;Ebro en Xerta;4;;0,03;;;;;183,00;1250,00;3,70;;;0,14;;;5,00;12,20;;2,20;95,20;10,60;8,30;;;;275,00;10,10;8,00;
16/12/1999 13:15;16;12;1999;Ebro en Ascó;7;165,00;0,08;;126,00;;419,00;186,00;1270,00;4,20;;0,19;0,15;;27,70;8,00;11,80;;;94,50;10,10;8,30;4,00;;133,00;274,00;12,30;9,30;
16/12/1999 13:45;16;12;1999;Ebro en Ribarroja;10;;;;;;296,00;;1180,00;3,90;;;;;;6,00;;;;90,20;10,30;8,30;;;;;9,40;10,00;
16/12/1999 16:30;16;12;1999;Segre en Serós;12;;;;;;73,80;;490,00;5,30;;;;;;6,00;;;;103,00;12,60;8,40;;;;;6,90;8,30;
20/1/2000 13:30;20;1;2000;Ebro en Tortosa;2;171,00;0,19;;101,00;;303,00;122,00;930,00;2,20;;0,13;0,18;0,05;20,00;5,00;13,00;;;100,00;11,60;8,10;3,30;;83,30;185,00;8,70;13,30;
20/1/2000 14:00;20;1;2000;Ebro en Xerta;4;;0,21;;;;;120,00;930,00;2,60;;;0,18;;;6,00;12,70;;;100,00;11,70;8,10;;;;;8,50;13,70;
20/1/2000 14:30;20;1;2000;Ebro en Benifallet;5;;0,21;;;;;120,00;910,00;3,30;;;0,18;;;5,00;12,40;;;98,20;11,40;8,10;;;;;8,60;12,40;
20/1/2000 16:15;20;1;2000;Ebro en Ascó;7;163,00;0,25;;97,40;;448,00;117,00;910,00;3,00;;0,12;0,18;;19,50;7,00;12,30;;;96,10;11,30;8,00;3,50;;80,80;179,00;8,30;9,50;
20/1/2000 17:00;20;1;2000;Ebro en Ribarroja;10;167,00;0,26;;95,80;;355,00;111,00;900,00;5,70;;;0,19;;19,50;6,00;11,90;;;88,90;10,90;8,00;3,40;;79,00;177,00;6,70;11,40;
23/1/2000 11:30;23;1;2000;Segre en Serós;12;163,00;0,90;;93,70;;27,00;47,10;700,00;6,20;;;0,72;;20,10;5,00;12,60;;;107,00;14,10;8,20;3,00;;42,60;189,00;3,60;4,80;
14/2/2000 12:15;14;2;2000;Ebro en Tortosa;2;174,00;0,00;;103,00;;142,00;103,00;850,00;7,30;;0,22;0,05;0,09;18,40;5,00;11,90;;;120,00;12,90;8,40;2,80;;73,20;158,00;12,10;21,10;
14/2/2000 13:15;14;2;2000;Ebro en Xerta;4;;0,03;;;;;103,00;850,00;4,90;;;0,10;;;17,00;12,00;;;115,00;12,40;8,40;;;;;11,80;21,70;
14/2/2000 15:00;14;2;2000;Ebro en Ascó;7;175,00;0,09;;103,00;;113,00;106,00;860,00;7,00;;0,21;0,11;;18,70;3,00;12,30;;0,50;133,00;14,30;8,40;2,60;;74,50;158,00;12,50;20,80;
14/2/2000 16:00;14;2;2000;Ebro en Ribarroja;10;;0,17;;;;125,00;93,50;820,00;5,60;;0,20;0,10;;;4,00;12,00;;0,50;113,00;13,20;8,20;;;;157,00;8,80;18,90;
22/2/2000 10:00;22;2;2000;Segre en Serós;12;;;;;;44,20;;540,00;5,20;;;;;;5,00;;;;92,50;10,80;8,20;;;;;8,30;4,70;
15/3/2000 12:15;15;3;2000;Ebro en Tortosa;2;169,00;0,10;;108,00;;122,00;104,00;870,00;5,40;;0,16;0,08;0,10;19,30;6,00;11,10;;;91,80;9,40;8,20;2,50;;74,80;154,00;14,10;21,70;
15/3/2000 13:00;15;3;2000;Ebro en Xerta;4;;0,09;;;;;107,00;890,00;3,70;;;0,24;;;28,00;11,10;;;106,00;10,90;8,30;;;;;14,00;19,70;
15/3/2000 14:00;15;3;2000;Ebro en Ascó;7;167,00;0,11;;110,00;;115,00;109,00;890,00;3,90;;0,15;0,08;;19,20;7,00;11,20;;;126,00;12,80;8,30;2,60;;79,10;158,00;14,60;20,70;
15/3/2000 15:45;15;3;2000;Ebro en Ribarroja;10;;;;;;112,00;;830,00;5,80;;;;;;7,00;;;;108,00;11,90;8,30;;;;;11,00;21,90;
26/3/2000 9:15;26;3;2000;Segre en Serós;12;;;;;;16,70;;750,00;6,10;;;;;;13,00;;;;96,50;10,40;8,20;;;;;12,10;12,90;
17/4/2000 11:30;17;4;2000;Ebro en Tortosa;2;169,00;0,18;;100,00;;168,00;100,00;870,00;4,80;;0,20;0,18;0,13;20,50;9,00;12,50;;;98,40;10,10;8,10;4,00;;62,30;177,00;14,10;18,50;
17/4/2000 12:00;17;4;2000;Ebro en Xerta;4;;0,19;;;;;101,00;880,00;2,00;;;0,18;;;12,00;12,40;;1,67;86,20;8,80;8,10;;;;175,00;13,90;18,30;
17/4/2000 13:00;17;4;2000;Ebro en Ribarroja;10;;;;;;405,00;;850,00;7,50;;;;;;9,00;;;;103,00;10,90;8,30;;;;;12,70;19,60;
17/4/2000 13:30;17;4;2000;Ebro en Flix;9;;0,17;;;;;97,30;870,00;5,90;;;0,18;;;10,00;12,30;;;90,60;9,60;8,10;;;;;12,50;19,50;
17/4/2000 14:00;17;4;2000;Ebro en Ascó;7;171,00;0,14;;102,00;;452,00;101,00;880,00;5,90;;0,22;0,16;;20,40;10,00;12,30;;;101,00;10,20;8,10;4,10;;62,30;175,00;14,90;20,90;
24/4/2000 10:00;24;4;2000;Segre en Serós;12;;0,12;;;;39,40;39,90;660,00;7,00;;0,20;0,67;;;16,00;9,00;;1,93;98,00;9,70;8,20;;;;167,00;15,70;16,80;
16/5/2000 12:30;16;5;2000;Ebro en Tortosa;2;169,00;0,14;;84,40;;813,00;72,60;720,00;5,50;;0,21;0,14;0,19;16,00;24,00;7,80;;;106,00;10,00;8,10;3,80;;47,40;132,00;18,10;24,10;
16/5/2000 13:00;16;5;2000;Ebro en Xerta;4;;0,13;;;;;78,20;760,00;5,30;;;0,19;;;28,00;8,20;;;95,90;9,10;8,00;;;;;17,90;28,30;
16/5/2000 14:00;16;5;2000;Ebro en Benifallet;5;;0,07;;;;;80,60;760,00;5,10;;0,20;0,11;;;27,00;8,40;;0,50;110,00;10,30;8,10;;;;139,00;18,90;27,50;
16/5/2000 16:00;16;5;2000;Ebro en Ascó;7;156,00;0,14;;85,80;;495,00;80,30;760,00;3,80;;0,19;0,15;;16,10;19,00;8,20;;;104,00;9,90;8,10;3,80;;50,30;138,00;17,60;26,70;
16/5/2000 17:00;16;5;2000;Ebro en Ribarroja;10;;;;;;729,00;;750,00;4,70;;;;;;22,00;;;;92,20;8,90;8,10;;;;;16,90;27,00;
17/5/2000 10:30;17;5;2000;Segre en Serós;12;;;;;;41,00;;470,00;6,50;;;;;;61,00;;;;92,50;8,70;8,00;;;;;18,50;26,00;
13/6/2000 11:15;13;6;2000;Ebro en Tortosa;2;135,00;0,13;;73,00;;451,00;57,50;640,00;5,20;;0,18;0,27;0,16;14,20;29,00;7,30;;;98,30;8,60;8,10;2,50;;46,40;121,00;20,70;26,00;
13/6/2000 12:30;13;6;2000;Ebro en Xerta;4;;0,07;;;;;62,80;650,00;4,10;;;0,15;;;29,00;8,00;;1,01;92,30;8,30;8,10;;;;125,00;20,60;26,30;
13/6/2000 13:30;13;6;2000;Ebro en Ascó;7;124,00;0,19;;70,40;;479,00;58,00;620,00;11,80;;0,17;0,20;;13,40;52,00;8,70;;;105,00;10,00;7,90;4,10;;46,70;119,00;18,00;29,00;
13/6/2000 14:30;13;6;2000;Ebro en Ribarroja;10;;0,15;;;;426,00;43,90;590,00;17,20;;;0,24;;;50,00;8,00;;;82,00;7,90;7,90;;;;;17,00;30,30;
14/6/2000 11:00;14;6;2000;Segre en Serós;12;;;;;;109,10;;415,00;5,50;;;;;;126,00;;;;101,00;9,70;7,90;;;;;17,50;24,50;
16/7/2000 9:30;16;7;2000;Segre en Serós;12;;;;;;18,60;;660,00;4,80;;;;;;11,00;;;;96,90;8,70;8,10;;;;;20,60;22,00;
17/7/2000 13:15;17;7;2000;Ebro en Tortosa;2;146,00;0,07;;85,50;;103,00;79,10;770,00;8,20;;0,13;0,29;0,14;18,00;5,00;7,80;;;86,90;7,40;8,10;2,60;;54,80;143,00;23,60;20,00;
17/7/2000 14:00;17;7;2000;Ebro en Xerta;4;;0,07;;;;;77,90;770,00;11,60;;;0,09;;;4,00;8,10;;;83,30;7,00;8,20;;;;;24,30;23,30;
17/7/2000 15:00;17;7;2000;Ebro en Ascó;7;150,00;0,07;;88,30;;136,80;79,80;780,00;1,00;;0,12;0,25;;18,30;1,50;8,10;;;95,10;8,00;8,30;2,50;;57,80;148,00;24,00;25,20;
17/7/2000 17:00;17;7;2000;Ebro en Ribarroja;10;155,00;0,24;;85,70;;127,00;71,60;780,00;16,80;;0,11;0,11;;18,60;3,00;8,30;;;60,40;5,50;8,00;2,50;;58,50;151,00;20,20;25,70;
03-ag-2000 12:30:00;3;8;2000;Ebro en Tortosa;2;171,00;0,07;;103,00;;89,00;108,00;920,00;4,60;;0,19;1,08;0,40;22,20;3,00;8,60;;;100,00;8,20;8,40;2,90;;76,10;179,00;25,30;29,20;
03-ag-2000 13:15:00;3;8;2000;Ebro en Xerta;4;;0,07;;;;;107,00;930,00;9,00;;;0,51;;;13,00;8,60;;;98,40;7,90;8,40;;;;;25,80;28,70;
03-ag-2000 14:00:00;3;8;2000;Ebro en Ascó;7;166,00;0,07;;99,30;;135,00;105,00;920,00;6,40;;0,17;0,40;;21,50;3,00;8,40;;;95,80;7,80;8,30;3,00;;77,50;179,00;25,90;30,00;
03-ag-2000 16:00:00;3;8;2000;Ebro en Ribarroja;10;;;;;;109,00;;830,00;6,40;;;;;;7,00;;;;52,90;4,60;8,00;;;;;22,10;28,90;
31-ag-2000 10:30:00;31;8;2000;Segre en Serós;12;;;;;;17,40;;650,00;11,00;;;;;;21,00;;;;87,90;7,80;7,90;;;;;21,20;22,50;
14/9/2000 10:45;14;9;2000;Segre en Serós;12;149,00;0,07;;84,20;;17,40;29,80;600,00;8,80;;0,23;0,26;;16,90;14,00;9,20;;;98,30;9,60;8,10;2,40;;27,40;149,00;21,90;24,10;
20/9/2000 12:30;20;9;2000;Ebro en Tortosa;2;166,00;0,07;;104,00;;110,00;125,00;990,00;4,20;;0,24;0,17;0,09;24,70;6,00;7,30;;;99,40;8,40;8,20;3,00;;89,30;217,00;23,60;21,70;
20/9/2000 13:15;20;9;2000;Ebro en Xerta;4;;0,00;;;;;130,00;990,00;11,60;;;0,17;;;7,00;7,50;;;95,70;8,00;8,10;;;;;24,10;22,00;
20/9/2000 14:00;20;9;2000;Ebro en Ascó;7;158,00;0,00;;109,00;;117,00;134,00;1010,00;5,70;;0,24;0,20;;25,20;8,00;7,40;;;107,00;9,00;8,20;3,00;;92,30;224,00;24,20;21,10;
20/9/2000 15:30;20;9;2000;Ebro en Ribarroja;10;;;;;;110,00;;920,00;20,00;;;;;;9,00;;;;75,10;6,60;8,00;;;;;22,10;22,50;
2/10/2000 17:30;2;10;2000;Ebro en Flix (aguas abajo);8;;;;;;;;996,00;;;0,26;;;;;;;;;11,40;8,20;;;;;20,90;;
3/10/2000 14:00;3;10;2000;Ebro en Campredó;2;;;;;;;;2200,00;;;0,32;;;;;;;;;8,78;8,24;;;;;21,40;;
18/10/2000 12:00;18;10;2000;Ebro en Tortosa;2;172,00;0,07;;111,00;;87,00;137,00;1050,00;4,20;;0,22;0,20;0,05;26,90;6,00;8,80;;;85,40;7,80;8,30;3,40;;97,50;232,00;19,60;23,40;
18/10/2000 12:45;18;10;2000;Ebro en Xerta;4;;0,00;;;;;145,00;1060,00;4,50;;0,25;0,22;;;5,00;8,80;;0,50;97,50;8,80;8,30;;;;240,00;20,00;22,80;
18/10/2000 14:45;18;10;2000;Ebro en Ascó;7;169,00;0,07;;117,00;;119,00;154,00;1090,00;5,50;;0,23;0,33;;26,80;6,00;8,70;;;125,00;10,80;8,30;3,40;;103,00;237,00;22,50;23,80;
18/10/2000 16:00;18;10;2000;Ebro en Ribarroja;10;;;;;;110,00;;1100,00;10,40;;;;;;7,00;;;;63,00;5,90;7,80;;;;;18,40;26,20;
25/10/2000 10:00;25;10;2000;Segre en Serós;12;;;;;;19,40;;950,00;5,90;;;;;;54,00;;;;85,60;8,50;8,00;;;;;15,50;13,50;
14/11/2000 12:30;14;11;2000;Ebro en Tortosa;2;170,00;0,07;;127,00;;241,40;184,00;1300,00;3,20;;0,22;0,18;0,05;31,50;19,00;13,10;;0,50;95,20;9,40;8,10;4,60;;133,00;287,00;15,90;18,30;
14/11/2000 13:15;14;11;2000;Ebro en Xerta;4;;0,07;;;;;177,00;1280,00;5,10;;;0,17;;;20,00;13,10;;;92,00;9,00;8,10;;;;;16,10;17,10;
14/11/2000 15:30;14;11;2000;Ebro en Ascó;7;166,00;0,07;;127,00;;374,00;187,00;1310,00;2,10;;0,22;0,17;;31,40;18,00;12,40;;;105,00;10,50;8,10;4,60;;132,00;289,00;15,30;16,60;
14/11/2000 17:00;14;11;2000;Ebro en Flix;9;;0,07;;;;;178,00;1280,00;3,40;;0,22;0,22;;;16,00;11,70;;0,50;104,00;10,50;8,10;;;;289,00;14,60;15,10;
14/11/2000 17:45;14;11;2000;Ebro en Ribarroja;10;164,00;0,07;;123,00;;295,00;179,00;1290,00;2,80;;0,21;0,20;;31,10;9,00;12,10;;;69,60;7,00;8,00;4,50;;133,00;289,00;14,40;10,10;
15/11/2000 11:30;15;11;2000;Segre en Serós;12;;;;;;14,90;;830,00;4,30;;;;;;9,00;;;;97,20;10,70;8,10;;;;;10,80;7,60;
12/12/2000 10:45;12;12;2000;Segre en Serós;12;;;;;;15,20;;820,00;4,60;;;;;;12,00;;;;91,70;10,60;8,10;;;;;9,00;5,70;
12/12/2000 11:30;12;12;2000;Ebro en Tortosa;2;179,00;0,07;;117,00;;655,00;139,00;1090,00;5,20;;0,17;0,20;0,09;25,00;27,00;13,40;;;105,00;11,00;8,10;5,10;;99,30;229,00;13,00;13,00;
12/12/2000 12:30;12;12;2000;Ebro en Xerta;4;;0,07;;;;;120,00;1030,00;3,20;;;0,11;;;21,00;11,60;;0,50;99,00;10,00;8,10;;;;212,00;13,40;14,90;
12/12/2000 14:15;12;12;2000;Ebro en Ascó;7;169,00;0,07;;112,00;;751,00;140,00;1080,00;3,00;;0,15;0,16;;24,20;19,00;12,80;;;94,30;10,20;8,10;4,10;;102,00;227,00;11,10;8,60;
12/12/2000 15:00;12;12;2000;Ebro en Ribarroja;10;;;;;;567,00;;1070,00;5,70;;;;;;13,00;;;;80,00;8,60;8,10;;;;;11,30;9,70;
23/1/2001 13:00;23;1;2001;Ebro en Tortosa;2;173,00;0,07;;90,60;;690,00;64,80;600,00;3,80;;0,15;0,07;0,05;15,60;9,00;9,80;;;101,00;11,20;8,20;2,50;;49,10;112,00;11,00;16,50;
23/1/2001 14:00;23;1;2001;Ebro en Xerta;4;;0,07;;;;;62,10;600,00;5,10;;;0,09;;;6,00;9,70;;;103,00;11,60;8,20;;;;;10,40;17,70;
23/1/2001 14:30;23;1;2001;Ebro en Benifallet;5;;0,07;;;;;63,60;600,00;5,20;;;0,09;;;10,00;9,70;;;97,30;10,80;8,20;;;;;10,60;16,60;
23/1/2001 16:00;23;1;2001;Ebro en Ascó;7;169,00;0,07;;88,00;;778,00;60,50;590,00;4,10;;0,14;0,19;;14,90;25,00;9,60;;;101,00;11,60;8,20;2,40;;45,70;104,00;9,30;15,70;
23/1/2001 17:00;23;1;2001;Ebro en Ribarroja;10;166,00;0,07;;83,80;;595,00;53,90;570,00;5,30;;;0,06;;14,60;9,00;9,00;;;91,90;10,70;8,10;2,30;;42,90;102,00;8,70;14,60;
30/1/2001 10:00;30;1;2001;Segre en Serós;12;136,00;0,29;;71,50;;55,00;23,60;450,00;4,60;;;0,40;;12,10;14,00;6,50;;;82,70;9,90;8,20;2,00;;22,30;94,90;7,50;8,60;
15/2/2001 12:30;15;2;2001;Ebro en Tortosa;2;169,00;0,07;;88,10;;597,00;58,60;680,00;5,20;;0,15;0,24;0,05;14,80;13,00;10,10;;;95,10;10,70;8,00;2,60;;44,80;105,00;10,10;14,30;
15/2/2001 13:00;15;2;2001;Ebro en Ribarroja;10;171,00;0,07;;86,40;;436,00;54,40;660,00;5,70;;0,13;0,30;;14,70;9,00;10,00;;0,50;93,00;10,70;8,00;2,70;;43,00;102,00;9,10;12,10;
15/2/2001 14:30;15;2;2001;Ebro en Ascó;7;168,00;0,07;;89,10;;479,00;60,50;680,00;6,30;;0,14;0,22;;14,60;11,00;10,10;;0,50;104,00;11,80;8,00;2,60;;44,40;104,00;10,00;13,60;
15/2/2001 15:45;15;2;2001;Ebro en Xerta;4;;0,07;;;;;59,40;670,00;4,90;;;0,22;;;12,00;10,10;;;99,10;11,00;8,10;;;;;10,70;12,00;
21/2/2001 10:30;21;2;2001;Segre en Serós;12;;;;;;14,00;;720,00;8,10;;;;;;7,00;;;;104,00;12,30;8,00;;;;;8,30;10,80;
19/3/2001 12:15;19;3;2001;Ebro en Tortosa;2;182,00;0,07;;81,80;;813,00;57,00;610,00;5,50;;0,13;0,06;0,05;13,80;12,00;9,70;;;109,00;11,50;8,30;2,10;;41,20;102,00;13,40;22,40;
19/3/2001 13:30;19;3;2001;Ebro en Xerta;4;;0,07;;;;;56,40;640,00;3,80;;;0,06;;;10,00;9,60;;;109,00;11,70;8,30;;;;;13,00;23,10;
19/3/2001 14:15;19;3;2001;Ebro en Ascó;7;170,00;0,07;;82,30;;822,00;57,40;640,00;7,30;;0,13;0,06;;13,70;9,00;9,60;;;114,00;12,20;8,30;2,20;;41,70;101,00;12,50;23,20;
19/3/2001 16:15;19;3;2001;Ebro en Ribarroja;10;;;;;;723,00;;620,00;5,20;;;;;;10,00;;;;105,00;11,40;8,30;;;;;12,80;24,20;
22/3/2001 11:30;22;3;2001;Segre en Serós;12;;;;;;61,00;;430,00;4,50;;;;;;13,00;;;;103,00;10,80;8,10;;;;;13,30;23,80;
16/4/2001 12:00;16;4;2001;Ebro en Tortosa;2;161,00;0,07;;77,80;;384,00;53,30;610,00;7,30;;0,17;0,08;0,05;13,30;10,00;8,10;;;105,00;10,20;8,50;2,20;;37,60;102,00;16,80;21,90;
16/4/2001 12:45;16;4;2001;Ebro en Xerta;4;;0,07;;;;;54,20;620,00;4,10;;;0,07;;;7,00;7,50;;1,20;97,10;9,50;8,40;;;;102,00;16,90;22,40;
16/4/2001 14:00;16;4;2001;Ebro en Ascó;7;161,00;0,07;;77,40;;452,00;51,80;600,00;6,90;;0,16;0,08;;12,80;9,00;7,50;;;103,00;10,00;8,40;2,00;;36,50;98,40;16,60;21,10;
16/4/2001 15:30;16;4;2001;Ebro en Ribarroja;10;;;;;;314,00;;570,00;5,40;;;;;;8,00;;;;102,00;10,30;8,40;;;;;15,10;23,10;
16/4/2001 16:15;16;4;2001;Ebro en Flix;9;;0,07;;;;;53,80;610,00;3,80;;;0,07;;;9,00;7,50;;;104,00;10,50;8,40;;;;;15,10;24,90;
19/4/2001 10:45;19;4;2001;Segre en Serós;12;;0,17;;;;36,40;20,80;490,00;4,40;;0,17;0,67;;;29,00;6,70;;0,50;95,60;10,20;8,20;;;;104,00;12,50;14,00;
16/5/2001 11:15;16;5;2001;Ebro en Tortosa;2;154,00;0,07;;80,70;;578,00;67,00;700,00;3,90;;0,17;0,11;0,05;15,50;13,00;9,30;;;99,50;9,20;8,10;2,10;;49,30;128,00;19,20;25,00;
16/5/2001 12:15;16;5;2001;Ebro en Xerta;4;;0,07;;;;;69,70;680,00;8,60;;;0,05;;;51,00;9,10;;;95,30;8,80;8,20;;;;;19,00;26,00;
16/5/2001 13:00;16;5;2001;Ebro en Benifallet;5;;0,07;;;;;66,80;680,00;4,10;;0,18;0,13;;;7,00;9,00;;0,50;99,60;9,20;7,90;;;;126,00;19,40;27,50;
16/5/2001 14:00;16;5;2001;Ebro en Ascó;7;149,00;0,07;;79,70;;702,00;64,20;670,00;4,60;;0,17;0,11;;15,20;10,00;8,60;;;97,00;9,30;8,00;2,10;;47,60;124,00;18,00;28,00;
16/5/2001 16:15;16;5;2001;Ebro en Ribarroja;10;;;;;;595,00;;660,00;3,20;;;;;;7,00;;;;88,30;8,40;8,20;;;;;17,40;28,50;
17/5/2001 10:30;17;5;2001;Segre en Serós;12;;;;;;74,90;;380,00;6,00;;;;;;42,00;;;;96,00;9,30;8,00;;;;;16,70;21,50;
13/6/2001 11:30;13;6;2001;Ebro en Tortosa;2;135,00;0,07;;75,90;;139,00;63,90;630,00;5,30;;0,19;0,03;0,05;14,40;8,00;6,40;;;101,00;8,50;8,10;1,70;;41,90;111,00;24,50;28,00;
13/6/2001 12:30;13;6;2001;Ebro en Xerta;4;;0,07;;;;;66,10;640,00;2,10;;;0,03;;;9,00;6,40;;0,50;90,60;7,60;8,10;;;;114,00;24,50;28,10;
13/6/2001 13:45;13;6;2001;Ebro en Ascó;7;137,00;0,07;;78,00;;200,00;69,30;660,00;2,30;;0,22;0,03;;14,60;7,00;7,30;;;111,00;9,30;8,00;1,90;;47,90;121,00;24,30;30,30;
13/6/2001 18:00;13;6;2001;Ebro en Ribarroja;10;;0,07;;;;166,00;60,40;650,00;1,00;;;0,03;;;10,00;7,40;;;73,00;6,50;7,80;;;;;21,60;30,60;
17/6/2001 10:45;17;6;2001;Segre en Serós;12;;;;;;37,80;;440,00;5,90;;;;;;17,00;;;;98,60;9,30;8,00;;;;;18,10;22,50;
16/7/2001 11:15;16;7;2001;Ebro en Tortosa;2;164,00;0,07;;91,30;;160,00;94,50;830,00;1,00;;0,19;0,46;0,05;19,30;6,00;9,80;;;88,60;7,50;7,90;2,60;;66,00;157,00;22,30;20,30;
16/7/2001 12:00;16;7;2001;Ebro en Xerta;4;;0,07;;;;;98,50;840,00;1,00;;;0,14;;;4,00;10,20;;;89,00;7,60;8,00;;;;;22,40;20,70;
16/7/2001 13:00;16;7;2001;Ebro en Ascó;7;150,00;0,07;;92,00;;192,00;99,20;840,00;3,80;;0,21;0,35;;19,30;17,00;10,00;;;87,90;7,60;8,00;2,80;;67,50;162,00;22,00;20,00;
16/7/2001 14:00;16;7;2001;Ebro en Ribarroja;10;156,00;0,07;;89,10;;146,00;87,50;830,00;2,70;;0,17;0,06;;20,30;6,00;9,70;;;47,10;4,30;7,80;2,70;;69,50;169,00;19,70;20,10;
23/7/2001 10:30;23;7;2001;Segre en Serós;12;;;;;;59,00;;690,00;3,20;;;;;;33,00;;;;92,70;8,10;7,90;;;;;21,90;27,30;
09-ag-2001 14:15:00;9;8;2001;Ebro en Ribarroja;10;;;;;;120,00;;868,00;;;;;;;;;;;;;7,60;;;;;22,50;;
09-ag-2001 16:00:00;9;8;2001;Ebro en Ascó;7;;;;;;118,00;;892,00;;;;;;;;;;;;;7,90;;;;;26,70;;
21-ag-2001 10:30:00;21;8;2001;Segre en Serós;12;;;;;;31,60;;630,00;4,20;;;;;;35,00;;;;88,30;7,60;8,00;;;;;22,70;25,10;
28-ag-2001 12:00:00;28;8;2001;Ebro en Tortosa;2;159,00;0,07;;95,90;;95,80;105,00;880,00;1,00;;0,20;0,12;0,09;22,50;5,00;10,50;;;95,80;7,70;8,30;2,70;;72,60;192,00;26,10;30,50;
28-ag-2001 12:45:00;28;8;2001;Ebro en Xerta;4;;0,07;;;;;107,00;890,00;1,00;;;0,13;;;4,00;10,60;;;98,50;7,90;8,30;;;;;26,30;32,20;
28-ag-2001 13:45:00;28;8;2001;Ebro en Ascó;7;158,00;0,07;;95,20;;160,00;106,00;880,00;3,90;;0,20;0,11;;22,30;4,00;10,00;;;99,00;7,90;8,20;2,80;;73,60;195,00;26,90;35,10;
28-ag-2001 14:30:00;28;8;2001;Ebro en Ribarroja;10;;;;;;132,00;;850,00;3,60;;;;;;3,00;;;;36,90;3,20;7,80;;;;;22,30;35,20;
10/9/2001 10:30;10;9;2001;Segre en Serós;12;158,00;0,07;;94,10;;23,50;31,00;590,00;3,20;;0,51;0,27;;20,80;22,00;10,60;;;85,50;7,70;8,10;2,80;;33,30;172,00;20,00;20,70;
19/9/2001 12:00;19;9;2001;Ebro en Tortosa;2;155,00;0,07;;107,00;;98,00;131,00;1005,00;1,00;;0,25;0,15;0,05;26,80;4,00;9,00;;;88,50;7,90;8,30;3,10;;87,80;222,00;20,80;22,00;
19/9/2001 12:45;19;9;2001;Ebro en Xerta;4;;0,07;;;;;126,00;1000,00;3,20;;;0,08;;;4,00;8,80;;;91,00;7,90;8,10;;;;;22,10;23,00;
19/9/2001 13:45;19;9;2001;Ebro en Ascó;7;153,00;0,07;;102,00;;160,00;120,00;970,00;1,00;;0,24;0,05;;25,40;7,00;9,00;;;72,00;6,00;8,30;3,20;;83,50;214,00;24,00;24,50;
